Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nitrous Oxide,1A1ai,Power stations,Natural gas,kilotonne,2.85982372188287e-05,6.56459536159476e-05,0.000894869,0.016361129,0.026106398,0.03473749,0.048687632,0.065702753,0.0724691,0.08781673,0.090072626,0.088811845,0.0936137,0.092026007,0.098453125,0.095890481,0.090484782,0.10422235,0.112241035,0.106933751,0.112645122,0.090485421,0.060056946,0.057196211,0.062001393,0.060677702,0.088526801,0.08398277,0.080317356,0.080080154,0.067587061,0.074553733,0.076459394
Nitrous Oxide,1A1ai,Power stations,Landfill gas,kilotonne,0.000173735,0.000259841,0.000470915,0.000558544,0.000645793,0.000702181,0.000884298,0.001147187,0.001481323,0.002127497,0.002733857,0.003132725,0.003347151,0.004093908,0.005003048,0.005361339,0.00552875,0.005844064,0.005867953,0.006144863,0.006518928,0.006645305,0.00650845,0.006466159,0.006289452,0.006088208,0.00587664,0.005352957,0.004893091,0.003298116,0.003181454,0.003014729,0.00282202
Nitrous Oxide,1A1ai,Power stations,Sewage gas,kilotonne,0.000394715,0.000409955,0.000409955,0.000471677,0.000450722,0.000512824,0.000512824,0.000509395,0.000481963,0.000512824,0.000458723,0.000453465,0.000459294,0.000428624,0.000472972,0.000582204,0.000555915,0.000616723,0.00068515,0.000753539,0.000904034,0.000968423,0.000922855,0.000957145,0.001049842,0.001117622,0.001187459,0.001208795,0.001239618,0.000888299,0.000903729,0.000886699,0.000854085
Nitrous Oxide,1A1ai,Power stations,Orimulsion,kilotonne,0.0026226,0.00707256,0.02175912,0.02395872,0.02076084,0.02158992,0.01475424,0.00307944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ai,Power stations,MSW,kilotonne,0.014006793,0.01389778,0.016520236,0.023222309,0.036058748,0.039951301,0.038866028,0.050922101,0.072115533,0.069764031,0.071579039,0.077116845,0.082599291,0.082288596,0.079820264,0.078699871,0.089057667,0.087554131,0.089075125,0.11093253,0.112612782,0.108441772,0.128740927,0.117573952,0.152566816,0.20820155,0.257457919,0.273254223,0.317395492,0.354655593,0.375369505,0.392193648,0.392601832
Nitrous Oxide,1A1ai,Power stations,Waste oils,kilotonne,0.018031115,0.017006836,0.017982214,0.018819594,0.018937383,0.021741201,0.021395301,0.022004324,0.020248172,0.01941558,0.021273613,0.024203383,0.025462856,0.02851729,0.031889275,0.02615389,-,-,-,0.009515942,0.010824612,0.009165019,0.007692009,0.008163342,0.008126074,0.00765003,0.007602729,0.007727086,0.006886968,0.006679675,0.005473296,0.005479577,0.005182369
Nitrous Oxide,1A1ai,Power stations,Sour gas,kilotonne,-,-,0.002875549,0.007330235,0.008233585,0.008505969,0.008736979,0.006992341,0.004323667,0.003823721,0.00215149,0.001130911,0.001041266,0.000562008,0.000599935,0.000443243,0.000147005,9.78496021269312e-06,-,5.95476129424684e-05,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ai,Power stations,Poultry litter,kilotonne,-,-,0.002204288,0.006021297,0.014084903,0.014084903,0.014084903,0.014084903,0.015568984,0.02056032,0.022130215,0.027669635,0.027054156,0.025123743,0.022758121,0.021912956,0.020459535,0.021051949,0.024820171,0.024440135,0.025311069,0.029379726,0.027169853,0.028741877,0.028925225,0.030830522,0.03156847,0.029923145,0.029709865,0.03075156,0.030941342,0.031321786,0.030005628
Nitrous Oxide,1A1ai,Power stations,Scrap tyres,kilotonne,-,-,-,-,0.0065664,0.0065664,0.0102144,0.0111872,0.0080256,0.00608,0.001980881,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ai,Power stations,Burning oil,kilotonne,-,-,-,-,-,-,-,7.69459913820756e-06,7.69459913820756e-06,7.69459913820756e-06,7.69459913820756e-06,8.71501290677874e-06,8.08229701192842e-06,7.72109054381196e-06,7.97830788086358e-06,0.000426859,0.000487363,0.000188282,0.000123852,9.74612457426084e-05,7.02635737059048e-05,7.27173277593672e-05,6.28087630200786e-05,4.3721369526313e-05,4.44699726218623e-05,5.00623145812171e-05,0.000121906,5.56295663702152e-05,6.80058895891146e-05,6.4093864203441e-05,8.22326284404666e-05,7.35324360010014e-05,7.1167908976023e-05
Nitrous Oxide,1A1ai,Power stations,Petroleum coke,kilotonne,-,-,-,-,-,-,-,0.000446769,-,-,-,-,-,-,-,0.001663535,0.002192082,0.003343132,0.005511404,0.008861777,0.003747466,0.000833503,0.001964588,0.000889126,-,0.000584883,-,-,-,-,-,-,-
Nitrous Oxide,1A1ai,Power stations,Straw,kilotonne,-,-,-,-,-,-,-,-,-,-,0.001182028,0.009794998,0.007670293,0.011061719,0.010384171,0.009050987,0.009419501,0.008808293,0.009356462,0.009051442,0.009663247,0.009292962,0.010723094,0.011009699,0.01232775,0.012581705,0.014188204,0.025312847,0.024619661,0.035689434,0.034090392,0.034158259,0.02474934
Nitrous Oxide,1A1ai,Power stations,Wood,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002479543,0.064952406,0.051897058,0.076370245,0.113164518,0.110969774,0.128965922,0.154637639,0.183072952,0.270731718,0.376211343,0.509005585,0.498909835,0.506724502,0.596190292,0.66745186,0.673293155,0.715862479,0.581495089
Nitrous Oxide,1A1ai,Power stations,Liquid bio-fuels,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001704861,0.027789325,0.032440455,0.009730648,0.004579191,0.002200029,0.002526865,0.002508835,0.007888494,0.008861343,0.000475119,0.000605307,0.00014061,0.000223432,3.1108128e-05,4.8482016e-05,-,-,-
Nitrous Oxide,1A1aiii,Heat supply,Landfill gas,kilotonne,0.000130302,0.000138303,0.000120015,5.714982e-05,7.20087732e-05,5.75308188e-05,6.32458008e-05,5.9054814e-05,5.18158368e-05,5.18158368e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05,5.173963704e-05
Nitrous Oxide,1A1aiii,Heat supply,Sewage gas,kilotonne,0.000131826,0.000165734,0.000165734,0.00012954,0.0001985,0.000222884,0.000222884,0.000221741,0.00020612,0.000206501,0.000183946,0.000188061,0.000203568,0.000200139,0.000200139,0.000201586,0.000168173,0.000188518,0.000189471,0.000194119,0.000220027,0.000245058,0.000242811,0.00026026,0.000258127,0.000276681,0.000286054,0.000306094,0.000311771,0.000346176,0.000351395,0.000396848,0.000401116
Nitrous Oxide,1A1aiii,Heat supply,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8311924671e-06,1.02165132456e-06,1.53247698684e-06,1.53247698684e-06,1.78788981798e-06,2.04330264912e-06
Nitrous Oxide,1A1b,Refineries - combustion,Fuel oil,kilotonne,0.051190445,0.056136499,0.057622752,0.059523206,0.06156985,0.057988224,0.057220733,0.057448431,0.054577152,0.042614035,0.029837346,0.041304706,0.05004788,0.04973015,0.041229875,0.038591882,0.024369674,0.025079086,0.017584949,0.014641051,0.012719549,0.011618823,0.00844701,0.008398262,0.003423457,0.00674172,0.005672728,0.005072112,0.004914713,0.00300528,0.00215082,0.002740621,0.004302337
Nitrous Oxide,1A1b,Refineries - combustion,Gas oil,kilotonne,0.001742769,0.00168997,0.00168997,0.001817998,0.002176476,0.002586166,0.00297025,0.003925338,0.004157244,0.002957616,0.004359012,0.001244256,0.001267403,0.005130049,0.004944619,0.00525807,0.001111875,-,-,-,-,1.251522872586e-05,1.02165132456e-06,-,-,-,2.5541283114e-07,2.5541283114e-07,2.5541283114e-07,2.5541283114e-07,-,5.1082566228e-07,2.5541283114e-06
Nitrous Oxide,1A1b,Refineries - combustion,LPG,kilotonne,7.99830820027539e-05,7.89793404404252e-05,7.49463528434673e-05,6.01587316546217e-05,2.78948308789587e-05,4.13381228688183e-05,4.62694629044197e-05,5.08906806356629e-05,0.000174767,0.000174767,0.000175135,0.000195411,4.481897745e-05,8.7845195802e-05,8.94692941796274e-05,0.000195205,0.000193075,0.000193755,2.185157413936e-05,2.16029890268e-05,2.522703073185e-05,5.836978635672e-05,4.601164058491e-05,3.065233488819e-05,4.927349778e-05,4.06724515386e-05,3.78806095305e-05,4.251230338814e-05,5.02562061875e-05,3.409023715328e-05,1.93422835965e-05,5.312472934232e-05,0.000111696
Nitrous Oxide,1A1b,Refineries - combustion,Refinery miscellaneous,kilotonne,0.000517104,0.001061283,0.001135326,0.001431498,0.001431498,0.000789792,0.001332774,-,-,-,0.000379983,0.000787503,0.000261401,-,-,-,-,-,-,-,-,-,-,0.00142651,-,0.001357615,-,-,-,-,-,-,-
Nitrous Oxide,1A1b,Refineries - combustion,Naphtha,kilotonne,0.003004709,0.003112325,0.003085022,0.00297581,0.002718684,0.00228366,0.00228366,0.002745873,0.002745873,0.002854629,0.002786929,0.003218182,0.002830195,0.002612434,0.002475815,0.00236676,0.002273358,0.0022816,0.002097641,0.000288266,0.004244584,0.002511146,0.004994256,0.002802696,0.004604326,0.003331815,0.001294645,0.002109841,0.001603211,0.000774425,-,2.670665286996e-05,0.000383417
Nitrous Oxide,1A1b,Refineries - combustion,Natural gas,kilotonne,8.83945514036522e-05,9.06694111824227e-05,0.000630461,0.000795876,0.000628186,0.000798476,0.000966815,0.001014587,0.00121965,0.001350292,0.001835483,0.00239558,0.002642309,0.002571763,0.00236025,0.003611647,0.00377789,0.003882869,0.002758727,0.002694996,0.00333164,0.004090682,0.003946753,0.004073352,0.004580009,0.004107868,0.004126072,0.003849373,0.003967,0.003803157,0.00392906,0.003915112,0.003738587
Nitrous Oxide,1A1b,Refineries - combustion,OPG,kilotonne,0.012573346,0.012256056,0.012118277,0.012920774,0.012497501,0.013370875,0.014129305,0.013326258,0.012643838,0.012266645,0.012557832,0.011366995,0.012120228,0.010961491,0.012687248,0.0125127,0.013077706,0.011691064,0.015104837,0.014417398,0.014464859,0.01471672,0.01152706,0.011559464,0.010554131,0.010133699,0.011205766,0.011420079,0.011082668,0.010818089,0.010127627,0.009149541,0.010329131
Nitrous Oxide,1A1b,Refineries - combustion,Petroleum coke,kilotonne,0.019894003,0.021259678,0.02134121,0.021810024,0.019323274,0.02337953,0.022768034,0.024113326,0.024276391,0.023746428,0.02517978,0.019005536,0.022489861,0.020769839,0.020618626,0.027892066,0.029336077,0.02959232,0.028090951,0.027687463,0.027954829,0.031107209,0.032727266,0.025422074,0.023234402,0.023989271,0.024747242,0.024354928,0.022582724,0.023944757,0.018454338,0.020832242,0.019850587
Nitrous Oxide,1A1b,Refineries - combustion,Petrol,kilotonne,-,-,-,-,-,-,5.358e-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ci,Coke production,Blast furnace gas,kilotonne,0.000416632,0.000377071,0.000350341,0.000349272,0.000372082,0.000380635,0.000399881,0.000405227,0.000386694,0.000385981,0.000376715,0.000231304,0.000181596,0.000153965,0.000105851,0.000101496,0.000191177,0.000250396,0.000227597,0.000180296,0.000260785,0.000234276,0.00023939,0.000267767,0.0002534,0.000228549,0.000225359,0.000202795,0.000215333,0.000199827,0.000190559,0.000189992,0.000159447
Nitrous Oxide,1A1ci,Coke production,Coke oven gas,kilotonne,0.00196141,0.001790598,0.001555891,0.001397298,0.001440828,0.001354644,0.001614492,0.001590516,0.00184356,0.001711692,0.00179982,0.00152928,0.001383344,0.001446984,0.001401624,0.001399845,0.001387242,0.001369823,0.001409219,0.001259612,0.00125087,0.001241461,0.00123639,0.001180426,0.001206887,0.001031898,0.000508226,0.000500826,0.000485112,0.000501354,0.000344561,0.000361961,0.000386664
Nitrous Oxide,1A1ci,Coke production,Colliery methane,kilotonne,9.396e-06,9.396e-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ci,Coke production,Natural gas,kilotonne,4.12937354833829e-06,3.81679995842803e-06,4.22475557674628e-06,4.7317383965327e-06,6.17461939951982e-06,3.57477965235358e-06,7.47453927310294e-06,4.8746995259367e-06,2.27485977877046e-06,4.22473958914514e-06,5.52465946272826e-06,2.92481971556202e-06,-,3.2497996839578e-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ci,Solid smokeless fuel production,Coke,kilotonne,-,-,-,-,-,-,-,0.0008046,0.0012069,0.000894,0.0016539,0.0014304,0.0007599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1cii,Upstream Oil Production - fuel combustion,Gas oil,kilotonne,0.102872796,0.101907218,0.122155029,0.134689721,0.142799684,0.122835186,0.127130509,0.123939633,0.124082223,0.177335104,0.09280931,0.093535683,0.093134089,0.092351704,0.087098124,0.092923958,0.082884609,0.077521844,0.090305588,0.088835703,0.098190574,0.1056069,0.12255552,0.116890528,0.121638773,0.117917741,0.136747852,0.114945031,0.105855355,0.108132022,0.126841861,0.097759126,0.081104067
Nitrous Oxide,1A1cii,Upstream Oil Production - fuel combustion,Natural gas,kilotonne,0.609865159,0.592172688,0.63964038,0.671161752,0.692700005,0.678615681,0.699416021,0.751537668,0.814330156,0.808273013,0.825838021,0.827621168,0.805921704,0.800982773,0.762870971,0.730447982,0.710840271,0.692682499,0.655741839,0.632299086,0.617022986,0.532903879,0.487697914,0.44434213,0.431500669,0.489444592,0.490517514,0.499715747,0.515433694,0.548684706,0.529621277,0.474093083,0.418010711
Nitrous Oxide,1A1cii,Oil terminal: fuel combustion,Gas oil,kilotonne,0.007853594,0.007570813,0.007761429,0.008215974,0.01041721,0.010632143,0.010626314,0.010504367,0.017542344,0.018311526,0.015683733,0.019123338,0.014456714,0.009219933,0.008153974,0.006335484,0.006209625,0.006583336,0.005798487,0.006835161,0.00648622,0.006219928,0.005246725,0.008358626,0.013005953,0.00736846,0.0027932,0.005393076,0.001853733,0.001681982,0.001058448,0.004952615,0.001181539
Nitrous Oxide,1A1cii,Oil terminal: fuel combustion,Natural gas,kilotonne,0.040975022,0.037966793,0.034493169,0.033841732,0.041832708,0.047846977,0.047176917,0.063699888,0.102909418,0.098712075,0.09755515,0.098443939,0.101636008,0.099554379,0.092890388,0.092182324,0.080584257,0.084660843,0.082863349,0.090897881,0.07603228,0.067186792,0.064805004,0.057607517,0.049539383,0.064696402,0.068773612,0.066233152,0.068706416,0.06385927,0.064454299,0.043051506,0.04680559
Nitrous Oxide,1A1cii,Gas terminal: fuel combustion,Gas oil,kilotonne,6.75715046695802e-05,7.51399608848432e-05,7.60776578045703e-05,8.88682805625922e-05,9.46473326122629e-05,0.000102584,0.000122179,0.000124439,0.000193279,0.002984971,3.31815e-05,6.8975e-05,7.01542e-05,0.000124145,0.000182062,0.0001002,0.000607947,0.00014901,0.000320316,0.000250779,0.000162803,0.000184887,0.000465397,0.000681272,0.000197289,0.000216102,0.000256692,0.000192474,0.000194135,0.000114319,9.56505221154097e-05,0.000137371,9.83701518068068e-05
Nitrous Oxide,1A1cii,Gas terminal: fuel combustion,Natural gas,kilotonne,0.071437748,0.076356466,0.068511267,0.074174347,0.07701696,0.106993281,0.105494921,0.142442854,0.126282799,0.144025001,0.179963417,0.189519287,0.177796655,0.174495894,0.16670455,0.166113011,0.132831245,0.124507628,0.129227781,0.115481854,0.116641051,0.109482808,0.110111933,0.119939612,0.12070831,0.113594367,0.122967102,0.119023676,0.125371185,0.113403986,0.094319652,0.085596941,0.081102371
Nitrous Oxide,1A1cii,Upstream Gas Production - fuel combustion,Gas oil,kilotonne,0.002278468,0.002439459,0.002647996,0.003065957,0.003241009,0.00297519,0.003644732,0.003670746,0.007866144,0.004851649,0.004593567,0.005135461,0.005971771,0.003902245,0.004287566,0.004534198,0.004848459,0.00496761,0.005522175,0.003804987,0.003864628,0.00514859,0.006858356,0.009916476,0.016247089,0.033042032,0.027689376,0.00888823,0.010475177,0.011708547,0.011387739,0.014241967,0.007961501
Nitrous Oxide,1A1cii,Upstream Gas Production - fuel combustion,Natural gas,kilotonne,0.152020312,0.170274463,0.18164524,0.210323397,0.182337008,0.216514785,0.223151209,0.239780808,0.258665631,0.257882425,0.277523908,0.341018397,0.503358002,0.322406446,0.335603978,0.313438467,0.291081596,0.266925805,0.273073367,0.27705493,0.265654738,0.235430908,0.205370903,0.21884116,0.213821302,0.214194635,0.19246409,0.188998366,0.166509059,0.174750776,0.171104344,0.130781028,0.156163443
Nitrous Oxide,1A1ciii,Collieries - combustion,Coal,kilotonne,0.007956,0.007448,0.005272263,0.0032034,0.00147345,0.0005358,0.000532,0.0005282,0.0003515,0.000695875,0.000843436,0.000707778,0.000634918,0.000428593,0.000567257,0.000407021,0.000268205,0.000326094,0.000372548,0.000337711,0.000341859,0.000260253,0.000263696,0.00017901,4.19985e-05,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ciii,Collieries - combustion,Colliery methane,kilotonne,0.000218376,0.000171072,0.000173016,0.000187596,0.000225828,0.000131868,0.000118584,0.000106272,9.5256e-05,0.000107244,0.000119232,0.0002025,0.000195048,0.00027216,0.00024138,0.000227448,0.000229068,0.000219348,0.0002289,0.000223771,0.000260496,0.000212197,0.000165742,0.000135432,0.000122472,0.000111132,0.000140616,0.000128268,0.000123444,0.000114281,9.1773e-05,9.639648e-05,9.92088e-05
Nitrous Oxide,1A1ciii,Collieries - combustion,Natural gas,kilotonne,0.000109843,0.000204737,0.000338629,0.000134867,8.64446715932775e-05,0.000119593,0.000111793,6.27211339003856e-05,2.17736578407583e-05,4.54971954881517e-06,1.94987980663507e-06,1.29991987109005e-06,-,-,-,-,-,-,2.76232699962085e-05,2.5348474482654e-05,2.40489377948815e-05,1.98806283093839e-05,3.12799084206825e-05,1.94937517737213e-05,3.24648282822142e-05,2.56892124672e-05,2.50724985039128e-05,2.48126359327166e-05,2.56790549195829e-05,2.61295698338616e-05,2.20660058353137e-05,1.95061608546654e-05,1.9853107564436e-05
Nitrous Oxide,1A1ciii,Gas production,Colliery methane,kilotonne,2.8512e-05,1.9116e-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ciii,Gas production,LPG,kilotonne,0.000169376,0.000192575,0.000185181,0.000191903,0.000217445,0.00019728,0.000220215,0.000206674,0.00021156,0.00021156,0.00018162,-,-,9.1936364e-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrous Oxide,1A1ciii,Gas production,Natural gas,kilotonne,0.00092472,0.001157837,0.00108822,0.001100688,0.001123179,0.00126168,0.001717047,0.001586582,0.002052253,0.002577502,0.002797968,0.002938885,0.002929864,0.003116766,0.002469255,0.002767364,0.002502386,0.002131672,0.00230985,0.00226005,0.003234323,0.002853175,0.002070398,0.001980648,0.001933823,0.002216559,0.002233366,0.002239453,0.00187027,0.002157543,0.002120164,0.001981031,0.002115712
Nitrous Oxide,1A1ciii,Nuclear fuel production,Natural gas,kilotonne,0.000137142,0.00016119,0.00016509,0.000183614,0.000178739,0.000151766,0.000284032,0.000299957,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
